Object_ID,County,Municipality,GIS_Acres
30983,Atlantic,Buena Vista Township,0.25859477
31208,Atlantic,Buena Vista Township,1.15198432
32415,Atlantic,Buena Vista Township,30.17132423
32575,Atlantic,Buena Vista Township,116.2361918
32811,Atlantic,Buena Vista Township,82.94945822
32866,Atlantic,Buena Vista Township,8.0268199
32900,Atlantic,Buena Vista Township,100.7953279
33094,Atlantic,Buena Vista Township,18.68192139
33146,Atlantic,Buena Vista Township,36.11878073
33581,Atlantic,Buena Vista Township,1.32000536
33732,Atlantic,Buena Vista Township,48.72677585
34080,Atlantic,Buena Vista Township,21.30610463
37595,Atlantic,Buena Vista Township,0.57684641
37674,Atlantic,Buena Vista Township,0.37436275
37753,Atlantic,Buena Vista Township,37.4721643
38467,Atlantic,Buena Vista Township,0.46883066
38691,Atlantic,Buena Vista Township,4.91317438
38718,Atlantic,Buena Vista Township,0.57835381
38830,Atlantic,Buena Vista Township,0.24963967
38948,Atlantic,Buena Vista Township,19.6467154
38992,Atlantic,Buena Vista Township,0.43658958
39070,Atlantic,Buena Vista Township,0.55819892
39305,Atlantic,Buena Vista Township,8.10716811
39391,Atlantic,Buena Vista Township,0.12777216
39733,Atlantic,Buena Vista Township,0.35027621
39817,Atlantic,Buena Vista Township,3.31773906
40018,Atlantic,Buena Vista Township,0.28411346
40037,Atlantic,Buena Vista Township,0.26277398
40068,Atlantic,Buena Vista Township,1.69330227
40112,Atlantic,Buena Vista Township,19.99987024
40200,Atlantic,Buena Vista Township,0.25942141
40609,Atlantic,Buena Vista Township,5.72965455
40809,Atlantic,Buena Vista Township,9.90102204
40811,Atlantic,Buena Vista Township,47.3197468
40896,Atlantic,Buena Vista Township,64.49376736
40955,Atlantic,Buena Vista Township,0.25441796
41165,Atlantic,Buena Vista Township,0.26010318
41222,Atlantic,Buena Vista Township,0.32742045
41380,Atlantic,Buena Vista Township,0.25335937
41435,Atlantic,Buena Vista Township,0.25775576
41515,Atlantic,Buena Vista Township,0.5782289
41652,Atlantic,Buena Vista Township,0.72572098
41667,Atlantic,Buena Vista Township,0.53895099
41915,Atlantic,Buena Vista Township,0.31102494
41944,Atlantic,Buena Vista Township,75.21891139
41954,Atlantic,Buena Vista Township,0.35225075
42052,Atlantic,Buena Vista Township,0.27100505
42060,Atlantic,Buena Vista Township,0.2583268
42217,Atlantic,Buena Vista Township,0.26317638
42451,Atlantic,Buena Vista Township,5.24857427
43053,Atlantic,Buena Vista Township,0.22059819
43086,Atlantic,Buena Vista Township,0.31891082
43699,Atlantic,Buena Vista Township,0.25428428
43703,Atlantic,Buena Vista Township,0.25392595
44307,Atlantic,Buena Vista Township,0.29869448
44373,Atlantic,Buena Vista Township,0.26345897
45138,Atlantic,Buena Vista Township,0.27233524
45217,Atlantic,Buena Vista Township,0.24897969
45371,Atlantic,Buena Vista Township,0.24519657
45451,Atlantic,Buena Vista Township,0.49558579
45579,Atlantic,Buena Vista Township,0.41349901
45678,Atlantic,Buena Vista Township,0.25829658
45932,Atlantic,Buena Vista Township,0.22285342
46444,Atlantic,Buena Vista Township,0.29860419
46623,Atlantic,Buena Vista Township,0.24817876
47417,Atlantic,Buena Vista Township,0.34078524
47455,Atlantic,Buena Vista Township,4.75749475
47482,Atlantic,Buena Vista Township,0.25718931
47771,Atlantic,Buena Vista Township,0.69981133
47813,Atlantic,Buena Vista Township,69.90325942
48250,Atlantic,Buena Vista Township,0.23402534
48700,Atlantic,Buena Vista Township,0.26011074
48751,Atlantic,Buena Vista Township,0.19487507
48866,Atlantic,Buena Vista Township,19.42334566
48926,Atlantic,Buena Vista Township,0.25775784
49064,Atlantic,Buena Vista Township,0.43683447
49473,Atlantic,Buena Vista Township,0.22736826
49616,Atlantic,Buena Vista Township,0.22120381
49696,Atlantic,Buena Vista Township,0.25777793
49858,Atlantic,Buena Vista Township,0.26535498
50032,Atlantic,Buena Vista Township,0.25704731
50135,Atlantic,Buena Vista Township,0.34781931
50199,Atlantic,Buena Vista Township,0.48667672
50248,Atlantic,Buena Vista Township,0.25711777
50809,Atlantic,Buena Vista Township,0.37119343
50815,Atlantic,Buena Vista Township,0.18902334
51406,Atlantic,Buena Vista Township,0.26111302
51460,Atlantic,Buena Vista Township,0.39124297
51596,Atlantic,Buena Vista Township,0.26054545
51773,Atlantic,Buena Vista Township,0.26173264
52020,Atlantic,Buena Vista Township,0.33720042
52025,Atlantic,Buena Vista Township,0.25976908
52351,Atlantic,Buena Vista Township,0.25332822
52425,Atlantic,Buena Vista Township,0.2447006
52426,Atlantic,Buena Vista Township,0.50114825
52544,Atlantic,Buena Vista Township,0.24724433
52829,Atlantic,Buena Vista Township,0.37481643
52989,Atlantic,Buena Vista Township,0.58266178
53030,Atlantic,Buena Vista Township,21.14839628
53116,Atlantic,Buena Vista Township,0.48086784
53349,Atlantic,Buena Vista Township,9.43818387
53397,Atlantic,Buena Vista Township,4.78801429
53519,Atlantic,Buena Vista Township,5.15286798
53763,Atlantic,Buena Vista Township,0.2627545
53821,Atlantic,Buena Vista Township,3.54587452
54007,Atlantic,Buena Vista Township,0.25906868
54096,Atlantic,Buena Vista Township,0.35068406
54209,Atlantic,Buena Vista Township,0.25701468
54287,Atlantic,Buena Vista Township,0.44231121
54387,Atlantic,Buena Vista Township,0.42588535
54443,Atlantic,Buena Vista Township,19.56716846
54730,Atlantic,Buena Vista Township,0.34881733
54875,Atlantic,Buena Vista Township,0.2561857
54924,Atlantic,Buena Vista Township,15.16271241
55479,Atlantic,Buena Vista Township,0.32998719
55700,Atlantic,Buena Vista Township,0.25780519
55845,Atlantic,Buena Vista Township,0.26153124
55906,Atlantic,Buena Vista Township,0.26887043
56034,Atlantic,Buena Vista Township,42.06386181
56259,Atlantic,Buena Vista Township,0.25521819
56310,Atlantic,Buena Vista Township,5.7683778
56338,Atlantic,Buena Vista Township,0.25530193
56373,Atlantic,Buena Vista Township,0.31153267
56396,Atlantic,Buena Vista Township,0.61096855
56614,Atlantic,Buena Vista Township,0.93809579
56761,Atlantic,Buena Vista Township,0.45380227
56982,Atlantic,Buena Vista Township,9.99996962
57144,Atlantic,Buena Vista Township,8.57272855
57517,Atlantic,Buena Vista Township,4.84614421
57584,Atlantic,Buena Vista Township,0.22436405
58065,Atlantic,Buena Vista Township,0.45387734
58094,Atlantic,Buena Vista Township,79.21893817
58114,Atlantic,Buena Vista Township,3.19456883
58272,Atlantic,Buena Vista Township,0.23387876
58465,Atlantic,Buena Vista Township,0.42242621
58641,Atlantic,Buena Vista Township,0.2505159
58866,Atlantic,Buena Vista Township,0.26197555
58889,Atlantic,Buena Vista Township,12.73826548
58981,Atlantic,Buena Vista Township,0.42770596
58991,Atlantic,Buena Vista Township,0.56143594
59639,Atlantic,Buena Vista Township,0.39072143
59764,Atlantic,Buena Vista Township,0.25742795
59963,Atlantic,Buena Vista Township,0.5136935
60307,Atlantic,Buena Vista Township,0.27131894
60346,Atlantic,Buena Vista Township,0.21562893
61306,Atlantic,Buena Vista Township,0.25598765
61450,Atlantic,Buena Vista Township,0.37352022
61580,Atlantic,Buena Vista Township,0.26278302
62006,Atlantic,Buena Vista Township,6.15402666
62493,Atlantic,Buena Vista Township,0.26342447
62662,Atlantic,Buena Vista Township,0.2569537
62694,Atlantic,Buena Vista Township,0.25362033
62711,Atlantic,Buena Vista Township,10.10660115
62773,Atlantic,Buena Vista Township,0.35037964
62783,Atlantic,Buena Vista Township,0.1817064
63732,Atlantic,Buena Vista Township,4.8341971
63751,Atlantic,Buena Vista Township,0.26012435
63928,Atlantic,Buena Vista Township,0.25346885
64035,Atlantic,Buena Vista Township,0.51838382
64047,Atlantic,Buena Vista Township,0.39249979
64175,Atlantic,Buena Vista Township,1.64571594
64426,Atlantic,Buena Vista Township,0.26082786
64560,Atlantic,Buena Vista Township,0.40360583
64640,Atlantic,Buena Vista Township,0.36193239
64806,Atlantic,Buena Vista Township,0.24434802
65027,Atlantic,Buena Vista Township,0.49528167
65413,Atlantic,Buena Vista Township,0.33805511
65438,Atlantic,Buena Vista Township,5.26774411
65638,Atlantic,Buena Vista Township,0.55033846
65853,Atlantic,Buena Vista Township,0.37633631
66124,Atlantic,Buena Vista Township,0.25463729
66232,Atlantic,Buena Vista Township,0.3301706
66326,Atlantic,Buena Vista Township,0.34477024
66670,Atlantic,Buena Vista Township,0.34644654
66864,Atlantic,Buena Vista Township,12.85915617
67377,Atlantic,Buena Vista Township,0.30815354
67654,Atlantic,Buena Vista Township,0.36786338
67766,Atlantic,Buena Vista Township,0.3321191
67932,Atlantic,Buena Vista Township,0.35502391
68007,Atlantic,Buena Vista Township,0.90638734
68354,Atlantic,Buena Vista Township,0.71821817
68416,Atlantic,Buena Vista Township,0.72022343
68502,Atlantic,Buena Vista Township,0.32805717
68806,Atlantic,Buena Vista Township,0.26860457
68816,Atlantic,Buena Vista Township,0.34284224
68860,Atlantic,Buena Vista Township,0.25791024
68939,Atlantic,Buena Vista Township,0.28818709
69488,Atlantic,Buena Vista Township,0.25743929
69498,Atlantic,Buena Vista Township,0.27162219
69673,Atlantic,Buena Vista Township,0.34902206
69839,Atlantic,Buena Vista Township,7.44297496
70387,Atlantic,Buena Vista Township,0.34501939
70434,Atlantic,Buena Vista Township,0.30455812
74415,Atlantic,Buena Vista Township,50.23031566
76776,Atlantic,Buena Vista Township,118.3898001
85403,Atlantic,Buena Vista Township,0.41621948
85432,Atlantic,Buena Vista Township,3.11709958
87778,Atlantic,Buena Vista Township,460.0669501
88042,Atlantic,Buena Vista Township,95.12424549
88168,Atlantic,Buena Vista Township,12.44572803
89254,Atlantic,Buena Vista Township,2.00250853
89581,Atlantic,Buena Vista Township,19.12666387
1230,Atlantic,Corbin City,3.92383585
3108,Atlantic,Corbin City,3188.441815
3212,Atlantic,Corbin City,6.25289527
3214,Atlantic,Corbin City,93.45648823
5161,Atlantic,Corbin City,6.68578837
5314,Atlantic,Corbin City,0.41429067
5326,Atlantic,Corbin City,44.27125702
7767,Atlantic,Corbin City,4.91992238
7774,Atlantic,Corbin City,17.89206352
8182,Atlantic,Corbin City,185.5107185
8185,Atlantic,Corbin City,60.9816282
8916,Atlantic,Corbin City,70.38974081
9032,Atlantic,Corbin City,20.32578737
10172,Atlantic,Corbin City,40.68891178
59781,Atlantic,Corbin City,4.66966783
81174,Atlantic,Corbin City,73.18425905
83246,Atlantic,Corbin City,6.09423382
83894,Atlantic,Corbin City,6.03531478
83896,Atlantic,Corbin City,2.86306847
83902,Atlantic,Corbin City,39.5882462
85198,Atlantic,Corbin City,2.73813426
87480,Atlantic,Corbin City,13.65764056
10739,Atlantic,Egg Harbor City,0.48279748
10745,Atlantic,Egg Harbor City,0.13622254
10860,Atlantic,Egg Harbor City,3.8227874
10988,Atlantic,Egg Harbor City,0.13674422
11134,Atlantic,Egg Harbor City,2.06612669
11345,Atlantic,Egg Harbor City,0.13894495
11370,Atlantic,Egg Harbor City,0.13600623
11525,Atlantic,Egg Harbor City,2.06612794
11530,Atlantic,Egg Harbor City,0.13573581
11553,Atlantic,Egg Harbor City,0.13968263
11895,Atlantic,Egg Harbor City,1.37741577
12077,Atlantic,Egg Harbor City,2.06612293
12652,Atlantic,Egg Harbor City,2.06612121
12669,Atlantic,Egg Harbor City,1.23967748
12951,Atlantic,Egg Harbor City,0.96419091
13494,Atlantic,Egg Harbor City,0.20663214
13531,Atlantic,Egg Harbor City,0.13967699
13537,Atlantic,Egg Harbor City,0.13933228
13716,Atlantic,Egg Harbor City,1.92940293
14006,Atlantic,Egg Harbor City,2.06612283
14456,Atlantic,Egg Harbor City,0.13454987
14926,Atlantic,Egg Harbor City,2.06612709
15226,Atlantic,Egg Harbor City,0.13927997
15380,Atlantic,Egg Harbor City,0.27548316
16199,Atlantic,Egg Harbor City,0.13822379
16376,Atlantic,Egg Harbor City,0.4017873
16437,Atlantic,Egg Harbor City,0.13810171
16678,Atlantic,Egg Harbor City,0.14183959
17164,Atlantic,Egg Harbor City,0.14204315
17250,Atlantic,Egg Harbor City,4.17260541
17675,Atlantic,Egg Harbor City,0.13870809
18251,Atlantic,Egg Harbor City,2.06612595
19078,Atlantic,Egg Harbor City,0.13883172
19566,Atlantic,Egg Harbor City,1.72106634
19695,Atlantic,Egg Harbor City,2.06612249
20338,Atlantic,Egg Harbor City,2.06612761
20606,Atlantic,Egg Harbor City,2.06612749
20629,Atlantic,Egg Harbor City,0.13993856
25402,Atlantic,Egg Harbor City,0.13733039
25709,Atlantic,Egg Harbor City,2.06612328
27381,Atlantic,Egg Harbor City,0.12970266
27427,Atlantic,Egg Harbor City,2.06612021
27439,Atlantic,Egg Harbor City,2.06612242
28128,Atlantic,Egg Harbor City,0.13771159
28250,Atlantic,Egg Harbor City,2.06612682
29285,Atlantic,Egg Harbor City,2.06612786
29619,Atlantic,Egg Harbor City,2.06612309
30807,Atlantic,Egg Harbor City,2.06612575
30914,Atlantic,Egg Harbor City,0.13905358
31079,Atlantic,Egg Harbor City,1.65289603
31181,Atlantic,Egg Harbor City,2.06612462
31182,Atlantic,Egg Harbor City,0.13774008
31183,Atlantic,Egg Harbor City,2.06611973
31294,Atlantic,Egg Harbor City,2.06612261
31295,Atlantic,Egg Harbor City,2.06612637
31358,Atlantic,Egg Harbor City,2.06612843
31467,Atlantic,Egg Harbor City,2.06612196
31468,Atlantic,Egg Harbor City,0.68870831
31589,Atlantic,Egg Harbor City,2.06612557
31769,Atlantic,Egg Harbor City,0.13712738
31973,Atlantic,Egg Harbor City,0.13550506
33169,Atlantic,Egg Harbor City,0.34435415
37816,Atlantic,Egg Harbor City,0.13774219
38060,Atlantic,Egg Harbor City,2.06612064
38648,Atlantic,Egg Harbor City,0.13880884
38950,Atlantic,Egg Harbor City,2.06612681
39164,Atlantic,Egg Harbor City,2.06612316
39289,Atlantic,Egg Harbor City,2.60999026
39916,Atlantic,Egg Harbor City,0.14121347
40637,Atlantic,Egg Harbor City,0.14256283
40767,Atlantic,Egg Harbor City,0.17182324
41090,Atlantic,Egg Harbor City,0.14008434
41737,Atlantic,Egg Harbor City,0.13854452
41907,Atlantic,Egg Harbor City,2.06612438
42010,Atlantic,Egg Harbor City,0.13848418
42596,Atlantic,Egg Harbor City,2.0661269
43036,Atlantic,Egg Harbor City,0.0740137
43247,Atlantic,Egg Harbor City,0.13974219
44413,Atlantic,Egg Harbor City,2.06612327
44605,Atlantic,Egg Harbor City,0.13660991
44712,Atlantic,Egg Harbor City,0.61983626
44991,Atlantic,Egg Harbor City,4.22525764
45124,Atlantic,Egg Harbor City,0.13840768
45256,Atlantic,Egg Harbor City,0.14179147
45282,Atlantic,Egg Harbor City,0.13497014
45383,Atlantic,Egg Harbor City,0.73726118
45853,Atlantic,Egg Harbor City,0.14008307
46359,Atlantic,Egg Harbor City,2.06612493
46443,Atlantic,Egg Harbor City,1.10193141
46463,Atlantic,Egg Harbor City,0.14003815
46965,Atlantic,Egg Harbor City,0.96482136
47227,Atlantic,Egg Harbor City,0.14051572
47354,Atlantic,Egg Harbor City,0.13739919
47431,Atlantic,Egg Harbor City,2.06612572
48415,Atlantic,Egg Harbor City,0.14030765
48529,Atlantic,Egg Harbor City,1.10193693
48744,Atlantic,Egg Harbor City,1.50426309
49127,Atlantic,Egg Harbor City,0.14011309
49865,Atlantic,Egg Harbor City,0.13733981
49977,Atlantic,Egg Harbor City,0.13498497
50612,Atlantic,Egg Harbor City,1.09232348
50824,Atlantic,Egg Harbor City,0.13552707
50850,Atlantic,Egg Harbor City,0.14084369
50925,Atlantic,Egg Harbor City,0.14219703
51161,Atlantic,Egg Harbor City,0.14877992
51495,Atlantic,Egg Harbor City,2.0661282
52737,Atlantic,Egg Harbor City,0.13471575
52785,Atlantic,Egg Harbor City,0.1427171
52816,Atlantic,Egg Harbor City,0.13958802
52871,Atlantic,Egg Harbor City,0.14082525
53984,Atlantic,Egg Harbor City,0.13633607
54631,Atlantic,Egg Harbor City,0.14239849
54686,Atlantic,Egg Harbor City,0.14125927
54773,Atlantic,Egg Harbor City,0.13976369
54793,Atlantic,Egg Harbor City,0.1390927
54830,Atlantic,Egg Harbor City,0.13552517
54979,Atlantic,Egg Harbor City,0.14250103
55053,Atlantic,Egg Harbor City,2.0661249
55161,Atlantic,Egg Harbor City,0.14379049
55671,Atlantic,Egg Harbor City,0.14283648
56173,Atlantic,Egg Harbor City,2.06612151
56460,Atlantic,Egg Harbor City,0.15141476
56572,Atlantic,Egg Harbor City,0.13876561
56586,Atlantic,Egg Harbor City,0.13716349
57093,Atlantic,Egg Harbor City,0.13832825
57487,Atlantic,Egg Harbor City,0.13721077
57591,Atlantic,Egg Harbor City,0.12937104
58052,Atlantic,Egg Harbor City,0.13750353
58073,Atlantic,Egg Harbor City,2.06612837
58223,Atlantic,Egg Harbor City,2.06612379
58509,Atlantic,Egg Harbor City,0.13273795
58519,Atlantic,Egg Harbor City,0.13575065
58827,Atlantic,Egg Harbor City,1.6528943
58888,Atlantic,Egg Harbor City,0.13934398
59360,Atlantic,Egg Harbor City,0.13819954
59384,Atlantic,Egg Harbor City,0.13836424
59408,Atlantic,Egg Harbor City,0.14120989
59825,Atlantic,Egg Harbor City,0.13874477
60710,Atlantic,Egg Harbor City,2.06612469
60852,Atlantic,Egg Harbor City,0.13756296
61398,Atlantic,Egg Harbor City,0.13320328
61693,Atlantic,Egg Harbor City,0.14022595
62153,Atlantic,Egg Harbor City,0.13766139
62258,Atlantic,Egg Harbor City,0.13258695
62574,Atlantic,Egg Harbor City,0.13514595
62682,Atlantic,Egg Harbor City,2.06612528
63950,Atlantic,Egg Harbor City,0.96419367
63972,Atlantic,Egg Harbor City,0.41322434
64407,Atlantic,Egg Harbor City,0.13279412
64789,Atlantic,Egg Harbor City,0.20661545
65068,Atlantic,Egg Harbor City,0.41312142
65104,Atlantic,Egg Harbor City,0.13791812
65667,Atlantic,Egg Harbor City,0.1367773
65958,Atlantic,Egg Harbor City,0.14275661
66465,Atlantic,Egg Harbor City,0.14048798
66494,Atlantic,Egg Harbor City,0.68870554
66783,Atlantic,Egg Harbor City,0.8264468
67105,Atlantic,Egg Harbor City,0.13981982
67229,Atlantic,Egg Harbor City,0.55096608
67267,Atlantic,Egg Harbor City,0.13842816
68082,Atlantic,Egg Harbor City,0.14131949
68251,Atlantic,Egg Harbor City,0.14778742
68810,Atlantic,Egg Harbor City,0.13858881
69029,Atlantic,Egg Harbor City,0.2101893
69947,Atlantic,Egg Harbor City,2.06612532
70404,Atlantic,Egg Harbor City,0.36876631
71018,Atlantic,Egg Harbor City,0.1359764
71073,Atlantic,Egg Harbor City,0.13925063
564,Atlantic,Egg Harbor Township,152.9962331
696,Atlantic,Egg Harbor Township,91.17794483
701,Atlantic,Egg Harbor Township,15.34643434
1103,Atlantic,Egg Harbor Township,0.79288362
1233,Atlantic,Egg Harbor Township,31.03171179
1749,Atlantic,Egg Harbor Township,122.6399808
2607,Atlantic,Egg Harbor Township,0.93426552
2699,Atlantic,Egg Harbor Township,64.49238884
3344,Atlantic,Egg Harbor Township,12.47236762
3761,Atlantic,Egg Harbor Township,10.47651293
4281,Atlantic,Egg Harbor Township,0.43378162
4577,Atlantic,Egg Harbor Township,15.66359706
5641,Atlantic,Egg Harbor Township,14.74018202
5642,Atlantic,Egg Harbor Township,9.30888019
6186,Atlantic,Egg Harbor Township,4.72278382
6403,Atlantic,Egg Harbor Township,25.92394475
6406,Atlantic,Egg Harbor Township,62.61656235
7432,Atlantic,Egg Harbor Township,78.19722345
7438,Atlantic,Egg Harbor Township,0.83864991
7439,Atlantic,Egg Harbor Township,26.31444974
7793,Atlantic,Egg Harbor Township,15.95042096
